customer_id,first_name,last_name,email,segment,customer_city,customer_state,customer_country,zipcode
10047,Ruth,Parker,XXXXXXXXX,Corporate,Eugene,OR,EE. UU.,97402.0
14566,Jessamine,Wright,XXXXXXXXX,Corporate,Austin,TX,EE. UU.,78745.0
12977,Sade,Sweeney,XXXXXXXXX,Corporate,Lynwood,CA,EE. UU.,90262.0
4820,Jennifer,Smith,XXXXXXXXX,Corporate,Annapolis,MD,EE. UU.,21401.0
4074,Barbara,Smith,XXXXXXXXX,Corporate,West Chester,PA,EE. UU.,19382.0
3699,Charles,Walker,XXXXXXXXX,Corporate,La Habra,CA,EE. UU.,90631.0
12748,Xaviera,Sullivan,XXXXXXXXX,Corporate,Houston,TX,EE. UU.,77055.0
1587,Jose,Warner,XXXXXXXXX,Corporate,Dearborn,MI,EE. UU.,48126.0
5694,Mary,Potter,XXXXXXXXX,Corporate,Cary,NC,EE. UU.,27511.0
4500,Jesse,Fields,XXXXXXXXX,Corporate,Edinburg,TX,EE. UU.,78539.0
8361,Mary,King,XXXXXXXXX,Corporate,Ontario,CA,EE. UU.,91762.0
18261,Jayme,Clay,XXXXXXXXX,Corporate,Mechanicsburg,PA,EE. UU.,17055.0
18264,Charlotte,Rojas,XXXXXXXXX,Corporate,El Paso,TX,EE. UU.,79907.0
2834,Mary,Smith,XXXXXXXXX,Corporate,Duluth,GA,EE. UU.,30096.0
1521,Christopher,Smith,XXXXXXXXX,Corporate,Hawthorne,CA,EE. UU.,90250.0
2299,Dorothy,Miller,XXXXXXXXX,Corporate,Phoenix,AZ,EE. UU.,85008.0
6537,Susan,Lopez,XXXXXXXXX,Corporate,Mission Viejo,CA,EE. UU.,92691.0
6538,Mark,Edwards,XXXXXXXXX,Corporate,Mililani,HI,EE. UU.,96789.0
17029,Madonna,Lee,XXXXXXXXX,Corporate,Princeton,NJ,EE. UU.,8540.0
20757,Katelyn,Gonzales,XXXXXXXXX,Corporate,Miami,FL,EE. UU.,33126.0
17031,Sophia,Carpenter,XXXXXXXXX,Corporate,Wichita,KS,EE. UU.,67212.0
5373,Patricia,Serrano,XXXXXXXXX,Corporate,Houston,TX,EE. UU.,77015.0
4898,Joseph,Ellis,XXXXXXXXX,Corporate,Malden,MA,EE. UU.,2148.0
8159,Rebecca,Smith,XXXXXXXXX,Corporate,Newark,OH,EE. UU.,43055.0
1961,Mary,Holt,XXXXXXXXX,Corporate,Cleveland,OH,EE. UU.,44109.0
3021,Nancy,Alvarado,XXXXXXXXX,Corporate,Flushing,NY,EE. UU.,11354.0
2180,Shirley,Smith,XXXXXXXXX,Corporate,Stockbridge,GA,EE. UU.,30281.0
2944,Mary,Kelley,XXXXXXXXX,Corporate,Salinas,CA,EE. UU.,93905.0
9683,Mary,Ray,XXXXXXXXX,Corporate,Riverside,CA,EE. UU.,92509.0
1031,Alexander,Smith,XXXXXXXXX,Corporate,Cypress,CA,EE. UU.,90630.0
7116,Mary,Smith,XXXXXXXXX,Corporate,Walnut,CA,EE. UU.,91789.0
8181,Mary,Long,XXXXXXXXX,Corporate,Livermore,CA,EE. UU.,94550.0
10324,Mary,Smith,XXXXXXXXX,Corporate,Tallahassee,FL,EE. UU.,32308.0
13382,Aimee,Fischer,XXXXXXXXX,Corporate,La Mesa,CA,EE. UU.,91941.0
14430,Ainsley,Green,XXXXXXXXX,Corporate,Cleveland,OH,EE. UU.,44105.0
14092,Mikayla,Guthrie,XXXXXXXXX,Corporate,Virginia Beach,VA,EE. UU.,23455.0
13499,Shelley,Mcclure,XXXXXXXXX,Corporate,Dallas,TX,EE. UU.,75227.0
14368,Ria,Murray,XXXXXXXXX,Corporate,Irving,TX,EE. UU.,75060.0
14471,Daryl,Garza,XXXXXXXXX,Corporate,Lockport,NY,EE. UU.,14094.0
14561,Donna,Odom,XXXXXXXXX,Corporate,Bend,OR,EE. UU.,97701.0
13187,Whitney,Case,XXXXXXXXX,Corporate,Los Angeles,CA,EE. UU.,90044.0
13258,Ayanna,Pacheco,XXXXXXXXX,Corporate,Rowland Heights,CA,EE. UU.,91748.0
14096,Christen,Holder,XXXXXXXXX,Corporate,Sun Valley,CA,EE. UU.,91352.0
1693,Joe,Smith,XXXXXXXXX,Corporate,Catonsville,MD,EE. UU.,21228.0
13896,Lois,Middleton,XXXXXXXXX,Corporate,Santa Cruz,CA,EE. UU.,95060.0
3822,Mary,Smith,XXXXXXXXX,Corporate,West Jordan,UT,EE. UU.,84084.0
14001,Anika,Mccullough,XXXXXXXXX,Corporate,Campbell,CA,EE. UU.,95008.0
14052,Madison,Gallegos,XXXXXXXXX,Corporate,Endicott,NY,EE. UU.,13760.0
10524,Sharon,Smith,XXXXXXXXX,Corporate,Asheboro,NC,EE. UU.,27203.0
4856,Mary,Smith,XXXXXXXXX,Corporate,Woodbridge,VA,EE. UU.,22192.0
11872,Janet,Casey,XXXXXXXXX,Corporate,Fullerton,CA,EE. UU.,92833.0
10400,Carl,Warner,XXXXXXXXX,Corporate,Denver,CO,EE. UU.,80219.0
14774,Irma,Allen,XXXXXXXXX,Corporate,Lindenhurst,NY,EE. UU.,11757.0
7478,Kimberly,Villa,XXXXXXXXX,Corporate,Buffalo,NY,EE. UU.,14221.0
2974,Mary,Fisher,XXXXXXXXX,Corporate,Chicago,IL,EE. UU.,60643.0
8266,Mary,Patterson,XXXXXXXXX,Corporate,Hayward,CA,EE. UU.,94541.0
5051,Brenda,Smith,XXXXXXXXX,Corporate,Fargo,ND,EE. UU.,58103.0
11317,Ethan,Smith,XXXXXXXXX,Corporate,Pawtucket,RI,EE. UU.,2860.0
8978,Emily,Maxwell,XXXXXXXXX,Corporate,North Hills,CA,EE. UU.,91343.0
3210,Richard,Welch,XXXXXXXXX,Corporate,Escondido,CA,EE. UU.,92026.0
585,Mary,Smith,XXXXXXXXX,Corporate,New York,NY,EE. UU.,10021.0
2676,Jeffrey,Smith,XXXXXXXXX,Corporate,Bensalem,PA,EE. UU.,19020.0
12657,Kevyn,Black,XXXXXXXXX,Corporate,Columbus,OH,EE. UU.,43230.0
12839,Lenore,Acosta,XXXXXXXXX,Corporate,Las Vegas,NV,EE. UU.,89117.0
4573,Mary,Smith,XXXXXXXXX,Corporate,Salt Lake City,UT,EE. UU.,84120.0
5942,Walter,Perez,XXXXXXXXX,Corporate,Philadelphia,PA,EE. UU.,19145.0
3120,Rose,Smith,XXXXXXXXX,Corporate,Denver,CO,EE. UU.,80219.0
5944,Stephen,Smith,XXXXXXXXX,Corporate,Elmhurst,NY,EE. UU.,11373.0
11157,Mary,Smith,XXXXXXXXX,Corporate,York,PA,EE. UU.,17402.0
6369,Linda,Gordon,XXXXXXXXX,Corporate,Greensboro,NC,EE. UU.,27406.0
1359,Brittany,Smith,XXXXXXXXX,Corporate,Canyon Country,CA,EE. UU.,91351.0
11159,Mary,Bruce,XXXXXXXXX,Corporate,Sylmar,CA,EE. UU.,91342.0
8615,Mary,Smith,XXXXXXXXX,Corporate,San Antonio,TX,EE. UU.,78207.0
11909,Mary,Nguyen,XXXXXXXXX,Corporate,Alameda,CA,EE. UU.,94501.0
9627,Mary,Smith,XXXXXXXXX,Corporate,Las Vegas,NV,EE. UU.,89103.0
18092,Nicole,Conway,XXXXXXXXX,Corporate,Columbus,OH,EE. UU.,43228.0
18122,Alma,Brock,XXXXXXXXX,Corporate,Albuquerque,NM,EE. UU.,87112.0
18266,Raven,Weber,XXXXXXXXX,Corporate,Hollister,CA,EE. UU.,95023.0
19269,Madonna,Boyd,XXXXXXXXX,Corporate,Houston,TX,EE. UU.,77083.0
16601,Lesley,Cabrera,XXXXXXXXX,Corporate,Tucson,AZ,EE. UU.,85710.0
20480,Victoria,Klein,XXXXXXXXX,Corporate,Brooklyn,NY,EE. UU.,11226.0
20478,Ingrid,Shepherd,XXXXXXXXX,Corporate,Wilkes Barre,PA,EE. UU.,18702.0
18458,Aubrey,Lucas,XXXXXXXXX,Corporate,Chicago,IL,EE. UU.,60622.0
298,Mary,Logan,XXXXXXXXX,Corporate,Chicago,IL,EE. UU.,60623.0
20475,Naida,Mayer,XXXXXXXXX,Corporate,Norfolk,VA,EE. UU.,23503.0
17969,Hedwig,Henderson,XXXXXXXXX,Corporate,Morrisville,PA,EE. UU.,19067.0
7708,Mary,Price,XXXXXXXXX,Corporate,Philadelphia,PA,EE. UU.,19104.0
18395,Chava,Keller,XXXXXXXXX,Corporate,Rock Hill,SC,EE. UU.,29730.0
20466,Hannah,Higgins,XXXXXXXXX,Corporate,Bronx,NY,EE. UU.,10458.0
5303,Diana,Shepherd,XXXXXXXXX,Corporate,Carrollton,TX,EE. UU.,75006.0
3242,Mary,Garcia,XXXXXXXXX,Corporate,El Cajon,CA,EE. UU.,92021.0
5076,Mary,Jackson,XXXXXXXXX,Corporate,Cleveland,OH,EE. UU.,44120.0
15514,Martina,Lynch,XXXXXXXXX,Corporate,Las Vegas,NV,EE. UU.,89119.0
15599,Phyllis,Knowles,XXXXXXXXX,Corporate,Saint Louis,MO,EE. UU.,63116.0
15597,Fiona,Cooke,XXXXXXXXX,Corporate,Phoenix,AZ,EE. UU.,85040.0
5538,Lisa,Smith,XXXXXXXXX,Corporate,Livermore,CA,EE. UU.,94550.0
1134,Mary,Smith,XXXXXXXXX,Corporate,San Jose,CA,EE. UU.,95148.0
16278,Hedwig,Santos,XXXXXXXXX,Corporate,Palatine,IL,EE. UU.,60067.0
16309,Deanna,Cherry,XXXXXXXXX,Corporate,Bronx,NY,EE. UU.,10463.0
19948,Iris,Shannon,XXXXXXXXX,Corporate,Richmond,TX,EE. UU.,77469.0
20001,Quyn,Pierce,XXXXXXXXX,Corporate,Columbus,OH,EE. UU.,43228.0
18994,McKenzie,Haynes,XXXXXXXXX,Corporate,Brooklyn,NY,EE. UU.,11238.0
16371,Lydia,Bird,XXXXXXXXX,Corporate,Buena Park,CA,EE. UU.,90620.0
4199,Mary,Smith,XXXXXXXXX,Corporate,Hayward,CA,EE. UU.,94544.0
4980,Mary,Wilson,XXXXXXXXX,Corporate,Brooklyn,NY,EE. UU.,11236.0
11015,Mary,Martinez,XXXXXXXXX,Corporate,Los Angeles,CA,EE. UU.,90022.0
8762,Mary,Smith,XXXXXXXXX,Corporate,San Francisco,CA,EE. UU.,94110.0
1114,James,Martin,XXXXXXXXX,Corporate,El Paso,TX,EE. UU.,79924.0
406,Grace,Patel,XXXXXXXXX,Corporate,Asheboro,NC,EE. UU.,27203.0
176,Amy,Smith,XXXXXXXXX,Corporate,Dundalk,MD,EE. UU.,21222.0
5028,Joseph,Lucero,XXXXXXXXX,Corporate,Miami,FL,EE. UU.,33161.0
5892,Catherine,Smith,XXXXXXXXX,Corporate,Newark,DE,EE. UU.,19702.0
546,Mary,Smith,XXXXXXXXX,Corporate,Clearfield,UT,EE. UU.,84015.0
5509,Diana,Smith,XXXXXXXXX,Corporate,Decatur,GA,EE. UU.,30034.0
9320,Nicole,Johnson,XXXXXXXXX,Corporate,Philadelphia,PA,EE. UU.,19148.0
10750,Jessica,Smith,XXXXXXXXX,Corporate,Tustin,CA,EE. UU.,92780.0
1940,Katherine,Smith,XXXXXXXXX,Corporate,Albuquerque,NM,EE. UU.,87112.0
2230,Rebecca,Smith,XXXXXXXXX,Corporate,San Bernardino,CA,EE. UU.,92404.0
10216,Mary,Schneider,XXXXXXXXX,Corporate,Hagerstown,MD,EE. UU.,21740.0
7486,Mary,Kent,XXXXXXXXX,Corporate,Azusa,CA,EE. UU.,91702.0
9268,William,Roberson,XXXXXXXXX,Corporate,Plainfield,IL,EE. UU.,60544.0
3735,Mary,Lewis,XXXXXXXXX,Corporate,El Centro,CA,EE. UU.,92243.0
2707,Mary,Smith,XXXXXXXXX,Corporate,Chicago,IL,EE. UU.,60626.0
7194,Cynthia,Taylor,XXXXXXXXX,Corporate,Vallejo,CA,EE. UU.,94591.0
2070,Mary,Smith,XXXXXXXXX,Corporate,La Crosse,WI,EE. UU.,54601.0
4486,Patricia,Carter,XXXXXXXXX,Corporate,San Pedro,CA,EE. UU.,90731.0
10692,Sharon,Smith,XXXXXXXXX,Corporate,Mission,TX,EE. UU.,78572.0
1338,Linda,Smith,XXXXXXXXX,Corporate,Conway,AR,EE. UU.,72032.0
1418,Ann,King,XXXXXXXXX,Corporate,Roswell,NM,EE. UU.,88201.0
10283,Brian,Myers,XXXXXXXXX,Corporate,Buffalo,NY,EE. UU.,14215.0
14401,Naida,Goff,XXXXXXXXX,Corporate,Joliet,IL,EE. UU.,60435.0
14275,Cora,Oconnor,XXXXXXXXX,Corporate,Silver Spring,MD,EE. UU.,20904.0
14274,Tallulah,Frazier,XXXXXXXXX,Corporate,Ontario,CA,EE. UU.,91764.0
14218,Minerva,England,XXXXXXXXX,Corporate,Fort Worth,TX,EE. UU.,76106.0
14145,Audrey,Talley,XXXXXXXXX,Corporate,Westland,MI,EE. UU.,48185.0
14213,Alexa,Hubbard,XXXXXXXXX,Corporate,Baytown,TX,EE. UU.,77520.0
14066,Jenna,Greene,XXXXXXXXX,Corporate,Bend,OR,EE. UU.,97701.0
14671,Hannah,Olson,XXXXXXXXX,Corporate,Albuquerque,NM,EE. UU.,87120.0
14369,Beatrice,Conway,XXXXXXXXX,Corporate,Brighton,MA,EE. UU.,2135.0
14189,Madonna,Cohen,XXXXXXXXX,Corporate,Pekin,IL,EE. UU.,61554.0
4964,Charles,Martinez,XXXXXXXXX,Consumer,Brooklyn,NY,EE. UU.,11216.0
12667,Laurel,Whitehead,XXXXXXXXX,Consumer,Wyoming,MI,EE. UU.,49509.0
12665,Jolene,Taylor,XXXXXXXXX,Consumer,Jacksonville,FL,EE. UU.,32225.0
12590,Minerva,Delaney,XXXXXXXXX,Consumer,Brandon,FL,EE. UU.,33511.0
12458,Deanna,Abbott,XXXXXXXXX,Consumer,North Bergen,NJ,EE. UU.,7047.0
12920,Miriam,Patrick,XXXXXXXXX,Consumer,Hyattsville,MD,EE. UU.,20783.0
12919,Danielle,May,XXXXXXXXX,Consumer,Granada Hills,CA,EE. UU.,91344.0
9691,Mary,Smith,XXXXXXXXX,Consumer,Bakersfield,CA,EE. UU.,93306.0
3359,Michelle,Torres,XXXXXXXXX,Consumer,Los Angeles,CA,EE. UU.,90002.0
2808,Mary,Smith,XXXXXXXXX,Consumer,Memphis,TN,EE. UU.,38111.0
8238,Jesse,Smith,XXXXXXXXX,Consumer,Mesquite,TX,EE. UU.,75149.0
8936,Sharon,Patel,XXXXXXXXX,Consumer,Bell Gardens,CA,EE. UU.,90201.0
42,Ethan,Smith,XXXXXXXXX,Consumer,Duluth,GA,EE. UU.,30096.0
356,Roger,Smith,XXXXXXXXX,Consumer,Catonsville,MD,EE. UU.,21228.0
1487,Shawn,Smith,XXXXXXXXX,Consumer,Virginia Beach,VA,EE. UU.,23464.0
12294,Theresa,Reid,XXXXXXXXX,Consumer,Mission Viejo,CA,EE. UU.,92692.0
11232,Denise,Smith,XXXXXXXXX,Consumer,Tallahassee,FL,EE. UU.,32308.0
10587,Mary,Smith,XXXXXXXXX,Consumer,Milford,CT,EE. UU.,6460.0
12412,Cynthia,Gilmore,XXXXXXXXX,Consumer,Wheaton,IL,EE. UU.,60187.0
4652,Mary,Smith,XXXXXXXXX,Consumer,Aurora,CO,EE. UU.,80015.0
4185,Mary,Hendricks,XXXXXXXXX,Consumer,Saint Paul,MN,EE. UU.,55112.0
11639,Teresa,Salazar,XXXXXXXXX,Consumer,Charlotte,NC,EE. UU.,28205.0
4050,Stephanie,Smith,XXXXXXXXX,Consumer,Brooklyn,NY,EE. UU.,11237.0
9338,James,Davis,XXXXXXXXX,Consumer,Canoga Park,CA,EE. UU.,91304.0
11167,Mary,Hinton,XXXXXXXXX,Consumer,New York,NY,EE. UU.,10003.0
2085,Mary,Mahoney,XXXXXXXXX,Consumer,Los Angeles,CA,EE. UU.,90033.0
2536,Richard,Pineda,XXXXXXXXX,Consumer,Los Angeles,CA,EE. UU.,90044.0
7564,Christopher,Smith,XXXXXXXXX,Consumer,Powder Springs,GA,EE. UU.,30127.0
8510,Roger,Smith,XXXXXXXXX,Consumer,New York,NY,EE. UU.,10033.0
6514,Crystal,Contreras,XXXXXXXXX,Consumer,Tampa,FL,EE. UU.,33624.0
9182,Mary,English,XXXXXXXXX,Consumer,Troy,MI,EE. UU.,48098.0
11136,Gloria,Smith,XXXXXXXXX,Consumer,Hollywood,FL,EE. UU.,33021.0
9784,Mary,Smith,XXXXXXXXX,Consumer,Lawrenceville,GA,EE. UU.,30043.0
3912,Mary,Pace,XXXXXXXXX,Consumer,South Ozone Park,NY,EE. UU.,11420.0
11215,Tiffany,Smith,XXXXXXXXX,Consumer,Gwynn Oak,MD,EE. UU.,21207.0
6151,Mary,Jones,XXXXXXXXX,Consumer,Cary,NC,EE. UU.,27511.0
488,Mary,Dougherty,XXXXXXXXX,Consumer,San Francisco,CA,EE. UU.,94110.0
4321,Juan,Tanner,XXXXXXXXX,Consumer,Honolulu,HI,EE. UU.,96818.0
8754,Paul,Sanchez,XXXXXXXXX,Consumer,South Richmond Hill,NY,EE. UU.,11419.0
4484,Gloria,Smith,XXXXXXXXX,Consumer,Powder Springs,GA,EE. UU.,30127.0
2659,Terry,Smith,XXXXXXXXX,Consumer,Glen Burnie,MD,EE. UU.,21061.0
7261,Mary,Smith,XXXXXXXXX,Consumer,Broomfield,CO,EE. UU.,80020.0
5926,Mary,Smith,XXXXXXXXX,Consumer,Granada Hills,CA,EE. UU.,91344.0
108,Joshua,Smith,XXXXXXXXX,Consumer,Bronx,NY,EE. UU.,10462.0
697,Harold,Pratt,XXXXXXXXX,Consumer,Washington,DC,EE. UU.,20019.0
11948,Jennifer,Reyes,XXXXXXXXX,Consumer,Santa Ana,CA,EE. UU.,92705.0
5231,Mary,Reynolds,XXXXXXXXX,Consumer,Oregon City,OR,EE. UU.,97045.0
9084,Jack,Smith,XXXXXXXXX,Consumer,Jonesboro,AR,EE. UU.,72401.0
508,Ronald,Medina,XXXXXXXXX,Consumer,Rancho Cordova,CA,EE. UU.,95670.0
4769,Mary,Smith,XXXXXXXXX,Consumer,Bakersfield,CA,EE. UU.,93308.0
627,Robert,Smith,XXXXXXXXX,Consumer,Honolulu,HI,EE. UU.,96822.0
12171,Joyce,Malone,XXXXXXXXX,Consumer,Chicago,IL,EE. UU.,60629.0
808,Mary,Smith,XXXXXXXXX,Consumer,San Benito,TX,EE. UU.,78586.0
118,Katherine,Olson,XXXXXXXXX,Consumer,Ogden,UT,EE. UU.,84404.0
3187,Mary,Clark,XXXXXXXXX,Consumer,Jersey City,NJ,EE. UU.,7305.0
3646,Mary,Smith,XXXXXXXXX,Consumer,New York,NY,EE. UU.,10023.0
959,Mary,Smith,XXXXXXXXX,Consumer,Tempe,AZ,EE. UU.,85283.0
1185,Rachel,Smith,XXXXXXXXX,Consumer,Saint Paul,MN,EE. UU.,55112.0
9485,Philip,Grimes,XXXXXXXXX,Consumer,El Cajon,CA,EE. UU.,92020.0
10752,Mary,Smith,XXXXXXXXX,Consumer,Richardson,TX,EE. UU.,75080.0
3077,Albert,Rush,XXXXXXXXX,Consumer,Santa Ana,CA,EE. UU.,92707.0
12272,Robert,Smith,XXXXXXXXX,Consumer,Tempe,AZ,EE. UU.,85283.0
11750,Cynthia,Kidd,XXXXXXXXX,Consumer,Chicago,IL,EE. UU.,60643.0
6716,Elizabeth,Dixon,XXXXXXXXX,Consumer,Cordova,TN,EE. UU.,38018.0
1228,Diana,Smith,XXXXXXXXX,Consumer,Sunnyvale,CA,EE. UU.,94086.0
1750,Christopher,Sanford,XXXXXXXXX,Consumer,La Mesa,CA,EE. UU.,91941.0
7634,Pamela,Ray,XXXXXXXXX,Consumer,Wichita,KS,EE. UU.,67212.0
6940,Mary,Smith,XXXXXXXXX,Consumer,Encinitas,CA,EE. UU.,92024.0
7445,Mary,Smith,XXXXXXXXX,Consumer,Santa Cruz,CA,EE. UU.,95060.0
4798,Mary,Smith,XXXXXXXXX,Consumer,Plano,TX,EE. UU.,75093.0
12390,Joshua,Smith,XXXXXXXXX,Consumer,Las Vegas,NV,EE. UU.,89121.0
4369,Joan,Johnson,XXXXXXXXX,Consumer,Cupertino,CA,EE. UU.,95014.0
7763,Philip,Smith,XXXXXXXXX,Consumer,Austin,TX,EE. UU.,78745.0
11497,Mary,Smith,XXXXXXXXX,Consumer,Chicago,IL,EE. UU.,60613.0
9855,Anthony,Wade,XXXXXXXXX,Consumer,San Diego,CA,EE. UU.,92115.0
10231,Michael,Reeves,XXXXXXXXX,Consumer,Burnsville,MN,EE. UU.,55337.0
10332,Mary,Smith,XXXXXXXXX,Consumer,Glenview,IL,EE. UU.,60025.0
19864,Madonna,Terry,XXXXXXXXX,Consumer,Houston,TX,EE. UU.,77055.0
18903,Lisandra,Figueroa,XXXXXXXXX,Consumer,Bronx,NY,EE. UU.,10463.0
18148,Camille,Mendoza,XXXXXXXXX,Consumer,Jacksonville,NC,EE. UU.,28540.0
18214,Daryl,Holland,XXXXXXXXX,Consumer,Broken Arrow,OK,EE. UU.,74012.0
18051,Diana,Reed,XXXXXXXXX,Consumer,Flushing,NY,EE. UU.,11354.0
16539,Irma,Schultz,XXXXXXXXX,Consumer,Dorchester Center,MA,EE. UU.,2124.0
19082,Rhonda,Larson,XXXXXXXXX,Consumer,Columbus,GA,EE. UU.,31907.0
16617,Chiquita,Santiago,XXXXXXXXX,Consumer,Ventura,CA,EE. UU.,93003.0
16616,Emma,Hinton,XXXXXXXXX,Consumer,Brooklyn,NY,EE. UU.,11220.0
16579,Ila,Blake,XXXXXXXXX,Consumer,Reno,NV,EE. UU.,89502.0
19198,Bell,Monroe,XXXXXXXXX,Consumer,Weslaco,TX,EE. UU.,78596.0
15755,Fatima,Benson,XXXXXXXXX,Consumer,New York,NY,EE. UU.,10016.0
15742,Alma,Medina,XXXXXXXXX,Consumer,New York,NY,EE. UU.,10023.0
18813,Marny,Erickson,XXXXXXXXX,Consumer,El Paso,TX,EE. UU.,79927.0
15756,Charissa,Guerra,XXXXXXXXX,Consumer,Pompano Beach,FL,EE. UU.,33068.0
15684,Faith,Bradshaw,XXXXXXXXX,Consumer,Edison,NJ,EE. UU.,8817.0
18499,Sharon,Carroll,XXXXXXXXX,Consumer,Waipahu,HI,EE. UU.,96797.0
20752,Lee,Glover,XXXXXXXXX,Consumer,Brooklyn,NY,EE. UU.,11238.0
11606,Mary,Cisneros,XXXXXXXXX,Consumer,Apex,NC,EE. UU.,27502.0
8086,Paul,Moon,XXXXXXXXX,Consumer,Philadelphia,PA,EE. UU.,19140.0
9287,Deborah,Smith,XXXXXXXXX,Consumer,Tucson,AZ,EE. UU.,85719.0
6488,Mary,Smith,XXXXXXXXX,Consumer,Bristol,CT,EE. UU.,6010.0
7192,Mary,Bowers,XXXXXXXXX,Consumer,Cumberland,MD,EE. UU.,21502.0
1914,Mary,Shannon,XXXXXXXXX,Consumer,Moline,IL,EE. UU.,61265.0
17718,Ulla,Estrada,XXXXXXXXX,Consumer,Irving,TX,EE. UU.,75060.0
17267,Tallulah,Wilder,XXXXXXXXX,Consumer,West New York,NJ,EE. UU.,7093.0
9156,Mary,Wells,XXXXXXXXX,Consumer,Chicago,IL,EE. UU.,60620.0
11713,Mary,Frost,XXXXXXXXX,Consumer,Jackson,MI,EE. UU.,49201.0
2762,Mary,Zamora,XXXXXXXXX,Consumer,Cleveland,OH,EE. UU.,44105.0
10530,Mary,Smith,XXXXXXXXX,Consumer,Lake Forest,CA,EE. UU.,92630.0
10553,Michael,Shea,XXXXXXXXX,Consumer,Salem,OR,EE. UU.,97303.0
18329,Amelia,Witt,XXXXXXXXX,Consumer,Bronx,NY,EE. UU.,10472.0
15941,Brynne,Tran,XXXXXXXXX,Consumer,Chicago,IL,EE. UU.,60647.0
3970,Mary,Rodgers,XXXXXXXXX,Consumer,Washington,DC,EE. UU.,20011.0
3031,Carol,Smith,XXXXXXXXX,Consumer,Brooklyn,NY,EE. UU.,11214.0
5176,Jessica,Smith,XXXXXXXXX,Consumer,Hayward,CA,EE. UU.,94544.0
20454,Tana,Oneal,XXXXXXXXX,Consumer,Dearborn,MI,EE. UU.,48126.0
10494,Mary,Hernandez,XXXXXXXXX,Consumer,East Brunswick,NJ,EE. UU.,8816.0
841,David,Smith,XXXXXXXXX,Consumer,Bronx,NY,EE. UU.,10463.0
10135,Edward,Smith,XXXXXXXXX,Consumer,Dallas,TX,EE. UU.,75220.0
20540,Winifred,Cleveland,XXXXXXXXX,Consumer,Pittsfield,MA,EE. UU.,1201.0
17492,Hayfa,Salazar,XXXXXXXXX,Consumer,Long Beach,CA,EE. UU.,90806.0
20683,Rhoda,Schultz,XXXXXXXXX,Consumer,Saint Louis,MO,EE. UU.,63116.0
18356,Giselle,Boyd,XXXXXXXXX,Consumer,Elmhurst,IL,EE. UU.,60126.0
17256,Charissa,Taylor,XXXXXXXXX,Consumer,Phoenix,AZ,EE. UU.,85033.0
6202,Mary,Williams,XXXXXXXXX,Consumer,Buffalo,NY,EE. UU.,14221.0
3205,Julie,Santiago,XXXXXXXXX,Consumer,Fort Worth,TX,EE. UU.,76106.0
2264,Melissa,Pearson,XXXXXXXXX,Consumer,Laguna Niguel,CA,EE. UU.,92677.0
15338,Isadora,Pennington,XXXXXXXXX,Consumer,Loveland,OH,EE. UU.,45140.0
15337,Amena,Bender,XXXXXXXXX,Consumer,Tonawanda,NY,EE. UU.,14150.0
15552,Julie,Benton,XXXXXXXXX,Consumer,Dayton,OH,EE. UU.,45424.0
15351,Martina,Koch,XXXXXXXXX,Consumer,Mission Viejo,CA,EE. UU.,92691.0
15405,Germane,Coffey,XXXXXXXXX,Consumer,Cicero,IL,EE. UU.,60804.0
3818,Victoria,Stout,XXXXXXXXX,Consumer,Tempe,AZ,EE. UU.,85283.0
6810,Roger,Smith,XXXXXXXXX,Consumer,Philadelphia,PA,EE. UU.,19104.0
1848,Mary,Brown,XXXXXXXXX,Consumer,Dallas,TX,EE. UU.,75243.0
11450,Donald,Nelson,XXXXXXXXX,Consumer,Laredo,TX,EE. UU.,78040.0
7220,Mary,Lyons,XXXXXXXXX,Consumer,Lansdale,PA,EE. UU.,19446.0
11368,Daniel,Johnson,XXXXXXXXX,Consumer,Huntington Station,NY,EE. UU.,11746.0
11628,Jennifer,Edwards,XXXXXXXXX,Consumer,Las Vegas,NV,EE. UU.,89119.0
5968,Deborah,Smith,XXXXXXXXX,Consumer,Campbell,CA,EE. UU.,95008.0
7472,William,Howard,XXXXXXXXX,Consumer,Plymouth,MA,EE. UU.,2360.0
11988,Judy,Smith,XXXXXXXXX,Consumer,Round Rock,TX,EE. UU.,78664.0
8049,Mary,Mcgee,XXXXXXXXX,Consumer,Long Beach,CA,EE. UU.,90805.0
11620,Ashley,Hill,XXXXXXXXX,Consumer,Los Angeles,CA,EE. UU.,90022.0
17564,Sade,Monroe,XXXXXXXXX,Consumer,Morrisville,PA,EE. UU.,19067.0
16170,Katell,Shannon,XXXXXXXXX,Consumer,Modesto,CA,EE. UU.,95350.0
18892,Lacota,Diaz,XXXXXXXXX,Consumer,Watsonville,CA,EE. UU.,95076.0
15248,Cameron,Mcbride,XXXXXXXXX,Consumer,Raleigh,NC,EE. UU.,27606.0
20059,Jenna,Coleman,XXXXXXXXX,Consumer,Simi Valley,CA,EE. UU.,93065.0
18980,Tashya,Nixon,XXXXXXXXX,Consumer,York,PA,EE. UU.,17402.0
19771,Marah,Bond,XXXXXXXXX,Consumer,Denver,CO,EE. UU.,80219.0
18904,Kellie,Douglas,XXXXXXXXX,Consumer,Moreno Valley,CA,EE. UU.,92557.0
16213,Ivory,Gibbs,XXXXXXXXX,Consumer,Los Angeles,CA,EE. UU.,90024.0
